class, time
GO:0005929,23306.226
GO:0030424,22685.508
GO:0043226,24173.971
GO:0098687,9464.515
GO:0005829,17878.575
GO:0098562,10972.702
GO:0098802,8818.77599999998
GO:0044422,11581.281
GO:0043234,19101.378
GO:0000932,8560.217
