class, time
GO:0005929,16609.85
GO:0030424,23377.773
GO:0043226,131274.86
GO:0098687,4954.69699999993
GO:0005829,14524.702
GO:0098562,5687.23499999999
GO:0098802,3446.36300000001
GO:0044422,103585.517
GO:0043234,46428.478
GO:0000932,5105.049
