class, time
GO:0005929,522.697
GO:0030424,822.517
GO:0043226,3729.72
GO:0098687,358.332
GO:0005829,767.992999999999
GO:0098562,379.561
GO:0098802,285.788999999999
GO:0044422,1978.823
GO:0043234,1018.64
GO:0000932,274.466999999999
