class, time
GO:0005929,702.792
GO:0030424,719.362
GO:0043226,810.787
GO:0098687,828.797
GO:0005829,760.704999999999
GO:0098562,441.667
GO:0098802,446.13
GO:0044422,431.636
GO:0043234,436.629000000001
GO:0000932,443.55
