class, time
GO:0005929,13217.659
GO:0030424,12561.404
GO:0043226,11630.683
GO:0098687,12439.083
GO:0005829,13140.537
GO:0098562,13187.754
GO:0098802,13199.422
GO:0044422,13240.826
GO:0043234,12129.265
GO:0000932,11657.742
