	AUPRC	AUROC
0	0.0153064	0.898582
1	0.09046760000000001	0.979289
2	0.09132439999999999	0.9770954
3	0.027123400000000002	0.9684338
4	0.017409599999999997	0.9044498
5	0.017409599999999997	0.9044498
6	0.0864446	0.9768228000000001
7	0.0769702	0.969512
8	0.007380199999999999	0.9223180000000001
9	0.0213476	0.9639770000000001
10	0.0307084	0.9350224
11	0.0057079999999999995	0.8849138000000001
12	0.2983248	0.7798155999999999
13	0.1056456	0.9045798
14	0.0744552	0.9104588
15	0.0778794	0.9447456
16	0.037377999999999995	0.9464044
17	0.0121696	0.9413935999999999
18	0.053367399999999995	0.950577
19	0.0244366	0.9666773999999999
20	0.0207388	0.9603936
21	0.0217188	0.9814474
22	0.0929782	0.7905795999999999
23	0.019707	0.9274724
24	0.0060386	0.7637108
25	0.0252974	0.956676
26	0.0198758	0.961667
27	0.013419	0.9671584000000001
28	0.011045000000000001	0.9566598
29	0.017725	0.9758776
30	0.0174264	0.9643011999999999
31	0.0135298	0.8374668
32	0.0450232	0.9173309999999999
33	0.033869199999999995	0.9114315999999999
34	0.0117374	0.9525658000000001
35	0.0267644	0.9655898
36	0.0041412	0.7632954000000001
37	0.069168	0.9118941999999999
38	0.060557799999999995	0.9077761999999999
39	0.051187800000000006	0.9395732
40	0.04562	0.9845191999999999
41	0.014315399999999999	0.9470796
42	0.0390174	0.8802088
43	0.019258	0.9135052
44	0.06767739999999998	0.8091149999999999
45	0.0812096	0.9447574000000001
46	0.09140060000000001	0.9933028
47	0.08703999999999999	0.9939959999999999
48	0.0159644	0.9677892
49	0.054898800000000005	0.934853
50	0.016158000000000002	0.9802436
51	0.016327200000000004	0.980498
52	0.259345	0.7962824000000001
53	0.24430639999999998	0.8000436
54	0.008542399999999999	0.8185784
55	0.0147786	0.8716318000000001
56	0.0112282	0.9585041999999999
57	0.0123556	0.9580698000000001
58	0.007889199999999999	0.9079786
59	0.014662	0.9048142
60	0.038463599999999994	0.948649
61	0.0471746	0.9360562
62	0.0056114	0.7794772
63	0.0132126	0.9231530000000001
64	0.039755599999999995	0.987449
65	0.020581	0.9846905999999999
66	0.02096	0.8079254
67	0.009387200000000002	0.8265631999999999
68	0.014220600000000002	0.9328674000000001
69	0.0160454	0.8213058000000001
70	0.063782	0.915024
71	0.0803404	0.9669638
72	0.021305	0.8893021999999999
73	0.009325	0.822364
74	0.013914600000000001	0.9715851999999999
75	0.0742732	0.8679956
76	0.023706	0.9374874
77	0.018872200000000002	0.9786372
78	0.011755799999999999	0.9563758
79	0.018066	0.9437452
80	0.011420999999999999	0.8285776
81	0.0670852	0.9180704
82	0.0645714	0.9603618
83	0.0693816	0.8958752000000001
84	0.0123556	0.9580698000000001
85	0.028207599999999996	0.9864676
86	0.017567	0.933193
87	0.0471106	0.8938345999999999
88	0.024689	0.8357863999999999
89	0.038250599999999996	0.891976
90	0.01933	0.9380722
91	0.0662534	0.8273780000000001
92	0.0132126	0.9231530000000001
93	0.011947200000000002	0.9347780000000001
94	0.0637366	0.8961742
95	0.065768	0.9673335999999999
96	0.0438346	0.8615702
97	0.0490328	0.9058879999999999
98	0.0083588	0.8686485999999999
99	0.047934	0.7917856
100	0.028625400000000002	0.7967426
101	0.012556999999999999	0.8852612
102	0.0119152	0.8227914000000001
103	0.012000799999999999	0.9123228000000001
104	0.024689	0.8357863999999999
105	0.024689	0.8357863999999999
106	0.0130528	0.9259101999999999
107	0.012496	0.9306861999999999
108	0.009470600000000001	0.8895558000000001
109	0.0158266	0.8447412000000001
110	0.022698	0.9450712
111	0.013206	0.95216
112	0.0153064	0.898582
113	0.0278046	0.897784
114	0.011522399999999999	0.9335495999999999
115	0.018718000000000002	0.9606054
116	0.0098114	0.939925
117	0.0331906	0.9676414000000001
118	0.0098114	0.939925
119	0.0622254	0.8587476
120	0.0504916	0.9119771999999999
121	0.05547080000000001	0.9193964
122	0.0035788000000000005	0.7334102
123	0.0041963999999999994	0.8014344
124	0.0239406	0.8931502
125	0.0670852	0.9180704
126	0.012277799999999998	0.9266572
127	0.0698918	0.9451879999999999
128	0.0159644	0.9677892
129	0.0645714	0.9603618
130	0.0698918	0.9451879999999999
131	0.0803404	0.9669638
132	0.0709586	0.9349221999999999
133	0.0803404	0.9669638
134	0.0149862	0.9639306000000001
135	0.0690888	0.8495572
136	0.0314494	0.9243648000000001
137	0.023739	0.854575
138	0.0807306	0.9899846
139	0.0068664	0.8251238000000001
140	0.0186542	0.9582974
141	0.022698	0.9450712
142	0.012417000000000001	0.946939
143	0.0154696	0.9113655999999999
144	0.0153064	0.898582
145	0.0153064	0.898582
146	0.0163572	0.9096764
147	0.0153064	0.898582
148	0.0124934	0.8017448
149	0.07563260000000001	0.935409
150	0.0123088	0.8685698000000001
151	0.0194578	0.9294171999999998
152	0.0223888	0.7812908000000001
153	0.0069572	0.730273
154	0.019974400000000003	0.7670968
155	0.0206034	0.7906158000000001
156	0.009635600000000001	0.7852802
157	0.0879214	0.9558985999999999
158	0.0079218	0.8449048000000001
159	0.0769702	0.969512
160	0.012417000000000001	0.946939
161	0.0137328	0.8651988000000002
162	0.009761200000000001	0.8698146000000001
163	0.0325524	0.9272415999999999
164	0.009753200000000002	0.6727444
165	0.028893000000000002	0.9332521999999999
166	0.06913639999999999	0.9096098
167	0.0070582	0.8459376000000001
168	0.0195	0.9256761999999998
169	0.02096	0.8079254
170	0.094686	0.876898
171	0.0159368	0.8015238
172	0.028327800000000004	0.8339194
173	0.014884399999999999	0.9721424000000001
174	0.0224112	0.982952
175	0.051187800000000006	0.9395732
176	0.0473482	0.7950022
177	0.0288106	0.9583154
178	0.0232672	0.9184405999999999
179	0.0440708	0.9610059999999999
180	0.04650719999999999	0.9564488000000001
181	0.0153064	0.898582
182	0.09908	0.8816780000000001
183	0.016185599999999998	0.8999271999999999
184	0.0071542	0.8583258
185	0.08140119999999999	0.973144
