	AUPRC	AUROC
0	0.1958474	0.6826824
1	0.23806100000000002	0.8969565999999999
2	0.18018900000000002	0.8462036000000001
3	0.1674316	0.6895852
4	0.148147	0.7234164000000001
5	0.148147	0.7234164000000001
6	0.1972014	0.8214604
7	0.1919036	0.8356446
8	0.0160618	0.5487454
9	0.1541024	0.7627876
10	0.229104	0.8154435999999999
11	0.0564974	0.5988726
12	0.40986859999999997	0.7807144
13	0.24880660000000002	0.83337
14	0.2012114	0.8052583999999999
15	0.1189182	0.817559
16	0.11122919999999999	0.7646921999999999
17	0.0567226	0.6987932
18	0.24873939999999997	0.8585511999999998
19	0.1108336	0.6392966
20	0.2285058	0.7559874
21	0.281466	0.7985916000000001
22	0.2342234	0.759862
23	0.368675	0.7825126
24	0.0870948	0.5897468000000001
25	0.1537034	0.7242418
26	0.17927420000000002	0.739789
27	0.09364580000000002	0.7817398
28	0.1297538	0.648666
29	0.1097356	0.748724
30	0.2080692	0.7150466
31	0.0801552	0.6985439999999999
32	0.22206120000000001	0.7767276
33	0.276681	0.7935506
34	0.000688	0.49844340000000004
35	0.0781146	0.6554251999999999
36	0.06760139999999999	0.5320942
37	0.26430840000000005	0.7953536
38	0.1864394	0.7715148000000001
39	0.1442852	0.7429816
40	0.2967632	0.8183818
41	0.06274400000000001	0.6646122
42	0.0978278	0.7040004
43	0.07504019999999999	0.6769288
44	0.2396634	0.748699
45	0.2629616	0.866783
46	0.3665348	0.807335
47	0.610541	0.9327614
48	0.2742988	0.7487611999999999
49	0.284348	0.8501049999999999
50	0.1655316	0.798888
51	0.3207698	0.8490154000000001
52	0.38705120000000004	0.7899446
53	0.3674252	0.7959941999999999
54	0.08994780000000001	0.6057354
55	0.0226534	0.5676018
56	0.307977	0.7989516
57	0.0577432	0.6318512
58	0.005666399999999999	0.5640725999999999
59	0.0961572	0.6470296
60	0.1795018	0.7177306
61	0.17370020000000003	0.7949795999999999
62	0.0468666	0.6314272
63	0.038582599999999995	0.6643472
64	0.3720718	0.8822052
65	0.17070239999999998	0.7489996
66	0.034639800000000005	0.6091734000000001
67	0.0394162	0.5982529999999999
68	0.187201	0.748671
69	0.0460674	0.6538735999999999
70	0.13301300000000002	0.776849
71	0.3394612	0.8261994
72	0.1692264	0.723266
73	0.052145000000000004	0.6815648
74	0.0007469999999999999	0.4977764
75	0.23157060000000002	0.7791914000000001
76	0.09680839999999999	0.7224998
77	0.17272020000000002	0.7320522
78	0.1243944	0.7986344
79	0.051607600000000003	0.7310992
80	0.153783	0.6987874
81	0.3091732	0.8346191999999999
82	0.23931420000000003	0.7730178000000001
83	0.1457074	0.7771998
84	0.0577432	0.6318512
85	0.47122820000000004	0.8660738000000001
86	0.34015100000000004	0.7826926
87	0.28802340000000004	0.8205819999999999
88	0.09673680000000001	0.6519074
89	0.2549136	0.7409958000000001
90	0.459142	0.8324332
91	0.223883	0.7600334
92	0.038582599999999995	0.6643472
93	0.23559899999999998	0.74892
94	0.5074174	0.8818292
95	0.485137	0.8917964
96	0.2574422	0.775791
97	0.3074616	0.8240128000000001
98	0.062239199999999995	0.5984911999999999
99	0.13174560000000002	0.6984602
100	0.07331560000000001	0.6683432
101	0.0058324	0.5561514
102	0.1232156	0.6656074000000001
103	0.10379160000000001	0.5815438
104	0.09673680000000001	0.6519074
105	0.09673680000000001	0.6519074
106	0.1398218	0.6559974000000001
107	0.1509724	0.6981786
108	0.09025599999999999	0.5811890000000001
109	0.189827	0.6969416
110	0.0977498	0.6501361999999999
111	0.0387106	0.6805166
112	0.1958474	0.6826824
113	0.19909520000000003	0.7124884
114	0.1361644	0.6321104000000001
115	0.0381854	0.664511
116	0.0042233999999999996	0.5314488
117	0.0938382	0.7624986
118	0.0042233999999999996	0.5314488
119	0.13545320000000002	0.7376142
120	0.11447439999999999	0.7582972
121	0.19885239999999998	0.7690491999999999
122	0.044573400000000006	0.6143098000000001
123	0.0864858	0.5817715999999999
124	0.0335596	0.5808215999999999
125	0.3091732	0.8346191999999999
126	0.0532092	0.648364
127	0.48718140000000004	0.849492
128	0.2742988	0.7487611999999999
129	0.23931420000000003	0.7730178000000001
130	0.48718140000000004	0.849492
131	0.3394612	0.8261994
132	0.3510682	0.8559084000000001
133	0.3394612	0.8261994
134	0.12450639999999999	0.8651896000000001
135	0.2639574	0.7801766
136	0.057835199999999996	0.722122
137	0.0559956	0.6976108
138	0.4922514	0.8986096
139	0.10077660000000001	0.5488881999999999
140	0.18995979999999998	0.798546
141	0.0977498	0.6501361999999999
142	0.030850799999999998	0.6810724
143	0.029544599999999997	0.5618941999999999
144	0.1958474	0.6826824
145	0.1958474	0.6826824
146	0.048482	0.6892278000000001
147	0.1958474	0.6826824
148	0.1173952	0.5986971999999999
149	0.31550159999999994	0.8034994000000001
150	0.070026	0.6017956
151	0.2224232	0.6675064
152	0.008362799999999998	0.5372232
153	0.0048864	0.5369984
154	0.047424	0.6244801999999999
155	0.055458600000000004	0.6845642
156	0.0078068	0.5559024
157	0.2569798	0.866059
158	0.0062892	0.564072
159	0.1919036	0.8356446
160	0.030850799999999998	0.6810724
161	0.043343599999999996	0.5362038
162	0.123144	0.5983689999999999
163	0.1101636	0.7483666
164	0.029584199999999998	0.5967241999999999
165	0.087729	0.645892
166	0.20995419999999998	0.7479180000000001
167	0.0198038	0.5488566
168	0.100241	0.6426418
169	0.034639800000000005	0.6091734000000001
170	0.2170766	0.8123158
171	0.0515422	0.6328258000000001
172	0.12308800000000002	0.6955644
173	0.2082592	0.6325022
174	0.17619479999999998	0.7487664
175	0.1442852	0.7429816
176	0.1159374	0.7222954
177	0.20275020000000002	0.7830562
178	0.15496020000000002	0.7022658
179	0.2009398	0.7818204000000001
180	0.3191906	0.8080795999999999
181	0.1958474	0.6826824
182	0.2102976	0.7937181999999999
183	0.0567082	0.6644004
