	AUPRC	AUROC
0	0.0006984	0.5
1	0.0036184	0.5
2	0.0034281999999999997	0.5
3	0.0011424000000000002	0.5
4	0.0010154	0.5
5	0.0010154	0.5
6	0.0036818000000000007	0.5
7	0.0039998	0.5
8	0.0006349999999999999	0.5
9	0.0014602	0.5
10	0.0007618	0.5
11	0.0006349999999999999	0.5
12	0.114652	0.5
13	0.010983	0.5
14	0.007428	0.5
15	0.012760200000000001	0.5466278
16	0.010287799999999998	0.5483031999999999
17	0.0006349999999999999	0.5
18	0.0034915999999999997	0.5
19	0.0010788	0.5
20	0.0010788	0.5
21	0.0008252000000000001	0.5
22	0.0277426	0.5
23	0.0007618	0.5
24	0.0010154	0.5
25	0.0016504000000000002	0.5
26	0.001206	0.5
27	0.0006984	0.5
28	0.0006349999999999999	0.5
29	0.0008252000000000001	0.5
30	0.0008886000000000001	0.5
31	0.0008252000000000001	0.5
32	0.0043802	0.5
33	0.0026664	0.5
34	0.0006984	0.5
35	0.001206	0.5
36	0.0008252000000000001	0.5
37	0.00419	0.5
38	0.003111	0.5
39	0.0023488000000000003	0.5
40	0.0014602	0.5
41	0.0009519999999999999	0.5
42	0.0036184	0.5
43	0.0015869999999999999	0.5
44	0.006919800000000001	0.5
45	0.0029202	0.5
46	0.0011424000000000002	0.5
47	0.0008252000000000001	0.5
48	0.0007618	0.5
49	0.0020951999999999998	0.5
50	0.0006349999999999999	0.5
51	0.0006349999999999999	0.5
52	0.0891948	0.5
53	0.0802436	0.5
54	0.001202	0.4995232
55	0.0013332	0.5
56	0.0006349999999999999	0.5
57	0.0006984	0.5
58	0.0007618	0.5
59	0.0015236	0.5
60	0.0027296	0.5
61	0.024764599999999998	0.521817
62	0.0008886000000000001	0.5
63	0.0009519999999999999	0.5
64	0.0010154	0.5
65	0.0006349999999999999	0.5
66	0.0019682000000000002	0.5
67	0.0006349999999999999	0.5
68	0.0007618	0.5
69	0.0020318	0.5
70	0.0034915999999999997	0.5
71	0.0021585999999999997	0.5
72	0.009130200000000002	0.5197202000000001
73	0.0008886000000000001	0.5
74	0.0007618	0.5
75	0.0050152	0.5
76	0.0013968	0.5
77	0.0007618	0.5
78	0.0006349999999999999	0.5
79	0.0006984	0.5
80	0.0008252000000000001	0.5
81	0.038741399999999995	0.5482214
82	0.0015236	0.5
83	0.026900200000000003	0.5490732
84	0.0006984	0.5
85	0.1600882	0.5999682
86	0.0008886000000000001	0.5
87	0.0050152	0.5
88	0.0035549999999999996	0.5
89	0.0028566	0.5
90	0.0008795999999999999	0.4986018
91	0.0116808	0.5
92	0.0009519999999999999	0.5
93	0.0006984	0.5
94	0.0021585999999999997	0.5
95	0.0017774000000000002	0.5
96	0.0057768	0.5
97	0.004888399999999999	0.5
98	0.0794942	0.599132
99	0.011173	0.5
100	0.0037658	0.4985664000000001
101	0.0010788	0.5
102	0.0009519999999999999	0.5
103	0.0008252000000000001	0.5
104	0.0035549999999999996	0.5
105	0.0035549999999999996	0.5
106	0.001206	0.5
107	0.0007618	0.5
108	0.0008886000000000001	0.5
109	0.0019046	0.5
110	0.001841	0.5
111	0.0007618	0.5
112	0.0006984	0.5
113	0.0030474	0.5
114	0.0006984	0.5
115	0.0010788	0.5
116	0.0007618	0.5
117	0.0013968	0.5
118	0.0007618	0.5
119	0.011871600000000001	0.5
120	0.004507	0.5
121	0.0043802	0.5
122	0.0010788	0.5
123	0.0006984	0.5
124	0.0029838	0.5
125	0.038741399999999995	0.5482214
126	0.0008886000000000001	0.5
127	0.0006349999999999999	0.5
128	0.0007618	0.5
129	0.0015236	0.5
130	0.0006349999999999999	0.5
131	0.0021585999999999997	0.5
132	0.0155684	0.5484171999999999
133	0.0021585999999999997	0.5
134	0.0006984	0.5
135	0.037444599999999995	0.5700264
136	0.0020951999999999998	0.5
137	0.0026664	0.5
138	0.0016504000000000002	0.5
139	0.0006984	0.5
140	0.0011424000000000002	0.5
141	0.001841	0.5
142	0.0008886000000000001	0.5
143	0.0014602	0.5
144	0.0006984	0.5
145	0.0006984	0.5
146	0.0011424000000000002	0.5
147	0.0006984	0.5
148	0.001206	0.5
149	0.0029838	0.5
150	0.0015236	0.5
151	0.0013332	0.5
152	0.0053326	0.5
153	0.0016504000000000002	0.5
154	0.0036184	0.5
155	0.0336046	0.5365614000000001
156	0.0011424000000000002	0.5
157	0.0060946	0.5
158	0.0008886000000000001	0.5
159	0.0039998	0.5
160	0.0008886000000000001	0.5
161	0.0015869999999999999	0.5
162	0.0009519999999999999	0.5
163	0.0020318	0.5
164	0.0019046	0.5
165	0.0020951999999999998	0.5
166	0.0033648000000000003	0.5
167	0.0008252000000000001	0.5
168	0.0013332	0.5
169	0.0019682000000000002	0.5
170	0.0125696	0.5
171	0.0013968	0.5
172	0.0066524	0.5207032
173	0.0006984	0.5
174	0.0007618	0.5
175	0.0023488000000000003	0.5
176	0.0114274	0.5
177	0.0015236	0.5
178	0.0015236	0.5
179	0.003111	0.5
180	0.0015236	0.5
181	0.0006984	0.5
182	0.012125	0.5
183	0.0009519999999999999	0.5
184	0.0026836	0.5486821999999999
185	0.0038092	0.5
